Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3
British Steel Ltd t/a British Steel	Rail and Ancillaries	2019-03-31 00:00:00	78188.95
British Steel Ltd t/a British Steel	Rail and Ancillaries	2019-03-02 00:00:00	26245.44
British Steel Ltd t/a British Steel	Sleepers and Bearers	2019-03-31 00:00:00	1685904.94
British Telecommunications plc	Telecoms	2019-03-31 00:00:00	848830.1
British Telecommunications plc	Telecoms	2019-03-02 00:00:00	31466.62
British Telecommunications plc	Telecoms	2019-03-31 00:00:00	49111.68
British Telecommunications plc	Telecoms	2019-03-02 00:00:00	58163.36
British Telecommunications plc	Telecoms	2019-03-02 00:00:00	340555.4
British Telecommunications plc	Telecoms	2019-03-02 00:00:00	30888.82
British Telecommunications plc	Telecoms	2019-03-02 00:00:00	29099.96
British Telecommunications plc	Telecoms	2019-03-02 00:00:00	618270.71
British Telecommunications plc	Telecoms	2019-03-31 00:00:00	68009.98
British Transport Police	Security Solutions	2019-03-31 00:00:00	25342.47
British Transport Police	Security Solutions	2019-03-02 00:00:00	35082.55
British Transport Police	Security Solutions	2019-03-31 00:00:00	167675.8
British Transport Police	Security Solutions	2019-03-02 00:00:00	35082.55
British Transport Police	Security Solutions	2019-03-31 00:00:00	35082.55
British Transport Police	Security Solutions	2019-03-02 00:00:00	25545.21
British Transport Police	Security Solutions	2019-03-31 00:00:00	45616.39
British Transport Police	Security Solutions	2019-03-02 00:00:00	25545.21
British Transport Police	Security Solutions	2019-03-02 00:00:00	25545.21
British Transport Police	Security Solutions	2019-03-02 00:00:00	39579.78
British Transport Police	Security Solutions	2019-03-31 00:00:00	39291.7
British Transport Police	Security Solutions	2019-03-02 00:00:00	45765.54
British Transport Police	Security Solutions	2019-03-31 00:00:00	45765.54
British Transport Police	Security Solutions	2019-03-31 00:00:00	45765.54
Bruton Knowles	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	32039.34
Bruton Knowles	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	46524.56
Buckingham Group Contracting Ltd	General Civils	2019-03-21 00:00:00	213908.82
Buckingham Group Contracting Ltd	Buildings	2019-03-22 00:00:00	526512.57
Buckingham Group Contracting Ltd	General Civils	2019-03-11 00:00:00	46509.99
Buckingham Group Contracting Ltd	Buildings	2019-03-27 00:00:00	322699.64
Buckingham Group Contracting Ltd	Buildings	2019-03-20 00:00:00	394078.14
Buckingham Group Contracting Ltd	Buildings	2019-03-08 00:00:00	241748
Buckingham Group Contracting Ltd	General Civils	2019-03-04 00:00:00	27077.49
Buckingham Group Contracting Ltd	Buildings	2019-03-20 00:00:00	442271
Buckingham Group Contracting Ltd	Buildings	2019-03-29 00:00:00	80740.81
Buckingham Group Contracting Ltd	Buildings	2019-03-31 00:00:00	80740.81
Buckingham Group Contracting Ltd	Buildings	2019-03-22 00:00:00	161024.89
Buckingham Group Contracting Ltd	Buildings	2019-03-28 00:00:00	451824.73
Buckingham Group Contracting Ltd	Buildings	2019-03-14 00:00:00	418079.58
Buckingham Group Contracting Ltd	General Civils	2019-03-08 00:00:00	249830.47
Bunzl UK Ltd T/A Greenham	Supplies and Services	2019-03-31 00:00:00	27322.8
Bunzl UK Ltd T/A Greenham	Supplies and Services	2019-03-31 00:00:00	32753
Bunzl UK Ltd T/A Greenham	Supplies and Services	2019-03-31 00:00:00	56148
Business Moves Group	Facilities - Soft Services	2019-03-31 00:00:00	30650.58
C R Reynolds Ltd	Buildings	2019-03-31 00:00:00	60955.74
C R Reynolds Ltd	Buildings	2019-03-31 00:00:00	35585.74
C R Reynolds Ltd	Buildings	2019-03-31 00:00:00	116609.07
C R Reynolds Ltd	Buildings	2019-03-31 00:00:00	76834.91
C R Reynolds Ltd	Buildings	2019-03-31 00:00:00	187162.87
C Spencer Ltd	Buildings	2019-03-19 00:00:00	677661.17
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	27340.2
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	36453.6
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	36453.6
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	31896.9
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	36453.6
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	41010.3
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	31896.9
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	50123.7
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	27340.2
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	44424
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	53308.8
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	48866.4
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	39981.6
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	35393.64
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	35265.86
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	41260.7
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	36559.19
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	98129.56
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	28237.26
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	29391.99
CEMEX Rail Products	Sleepers and Bearers	2019-03-02 00:00:00	29391.99
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	32964.17
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	51685.04
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	44796.34
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	42098.44
CEMEX Rail Products	Sleepers and Bearers	2019-03-31 00:00:00	41700
CH2M Hill (t/a Halcrow Group Ltd)	Professional Services Direct	2019-03-31 00:00:00	33117.7
CITI Ltd	HR and Training	2019-03-31 00:00:00	28200
COWI UK Ltd	Professional Services Direct	2019-03-31 00:00:00	39509
CPC Project Services LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	30134.3
CPMS Ltd	Track	2019-03-31 00:00:00	32033.12
CPMS Ltd	Buildings	2019-03-31 00:00:00	40438.28
CPMS Ltd	Buildings	2019-03-31 00:00:00	80000
CPMS Ltd	General Civils	2019-03-31 00:00:00	86705
CPMS Ltd	Buildings	2019-03-02 00:00:00	227863.49
CPMS Ltd	Track	2019-03-02 00:00:00	97481.1
CPMS Ltd	Buildings	2019-03-31 00:00:00	40468.78
CPMS Ltd	Buildings	2019-03-31 00:00:00	48895.26
CPMS Ltd	Buildings	2019-03-02 00:00:00	117832.75
CPMS Ltd	Buildings	2019-03-31 00:00:00	258085.7
CPMS Ltd	Buildings	2019-03-31 00:00:00	79548.86
CPMS Ltd	Buildings	2019-03-31 00:00:00	52517.44
CPMS Ltd	Buildings	2019-03-31 00:00:00	29751.79
CPMS Ltd	Buildings	2019-03-31 00:00:00	50438.49
CPMS Ltd	Buildings	2019-03-31 00:00:00	76615.99
CPMS Ltd	Buildings	2019-03-02 00:00:00	40003.83
CPMS Ltd	Buildings	2019-03-31 00:00:00	34686.21
CPMS Ltd	Buildings	2019-03-31 00:00:00	40830.7
CPMS Ltd	Professional Services Direct	2019-03-31 00:00:00	39000
CPMS Ltd	Buildings	2019-03-31 00:00:00	64267.8
CPMS Ltd	Buildings	2019-03-31 00:00:00	42606.25
CPMS Ltd	Buildings	2019-03-31 00:00:00	58000
CPMS Ltd	Buildings	2019-03-02 00:00:00	36164.22
CPMS Ltd	Electrification and Fixed Plant	2019-03-02 00:00:00	56452.7
CPMS Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	79899.5
CPMS Ltd	Buildings	2019-03-31 00:00:00	72979.8
CPMS Ltd	Buildings	2019-03-31 00:00:00	54904.12
CPMS Ltd	Buildings	2019-03-25 00:00:00	56990.76
CPMS Ltd	Buildings	2019-03-27 00:00:00	353758.36
CPMS Ltd	Buildings	2019-03-25 00:00:00	73106.76
CPMS Ltd	Buildings	2019-03-25 00:00:00	46647.39
CPMS Ltd	Buildings	2019-03-25 00:00:00	34578.95
CPMS Ltd	Buildings	2019-03-25 00:00:00	25449.29
CPMS Ltd	Buildings	2019-03-25 00:00:00	65523.84
CPMS Ltd	Buildings	2019-03-25 00:00:00	31790.45
CPMS Ltd	Buildings	2019-03-31 00:00:00	37254
CPMS Ltd	Buildings	2019-03-12 00:00:00	37254
CPMS Ltd	Buildings	2019-03-31 00:00:00	55117
CPMS Ltd	Buildings	2019-03-12 00:00:00	55117
CPMS Ltd	Buildings	2019-03-31 00:00:00	39513.41
CPMS Ltd	Buildings	2019-03-02 00:00:00	49600
CPMS Ltd	Buildings	2019-03-02 00:00:00	49534.06
CPMS Ltd	Buildings	2019-03-12 00:00:00	34403.29
CPMS Ltd	Buildings	2019-03-02 00:00:00	39427.9
CPMS Ltd	Buildings	2019-03-31 00:00:00	150000
CPMS Ltd	Buildings	2019-03-02 00:00:00	89326.87
CPMS Ltd	Buildings	2019-03-02 00:00:00	27098.7
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	29567.12
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	1712128.01
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	263459.32
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	373570.42
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	48737.12
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	48737.12
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	144326.58
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	101594.5
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	147526.5
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	47486
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	47486
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	164396.96
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	30293.56
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	28434.25
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	31660
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	25120.41
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	35861.74
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	60000
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	60000
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	84740
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	45052
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	85096.5
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	152726.5
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	148363
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	30412
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	60824
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	60824
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	60824
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	60824
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	60824
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	121648
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	44624
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	34171
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	73462.25
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	52354
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	35155
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	32716.46
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	39270.94
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	42865.31
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	29408.89
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	32874.15
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	37644.65
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	116600.5
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	176976.5
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	95662.5
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	515462
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	1225299
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	2900068.06
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	366500
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	31435.46
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	31435.46
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	31435.46
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	48585.34
CSC Computer Sciences Ltd	Information Technology	2019-03-02 00:00:00	54558.3
CSC Computer Sciences Ltd	Information Technology	2019-03-31 00:00:00	27792.66
Cairn Cross Civil Engineering Ltd	Electrification and Fixed Plant	2019-03-02 00:00:00	58479.75
Cairn Cross Civil Engineering Ltd	General Civils	2019-03-02 00:00:00	31796.33
Cambridgeshire County Council	Regulatory Charges	2019-03-31 00:00:00	4650000
Camlin Rail Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	60000
Camlin Rail Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	50000
Camlin Rail Ltd	Electrification and Fixed Plant	2019-03-31 00:00:00	82500
Capel Group Ltd	Infrastructure Support Services	2019-03-12 00:00:00	38820.32
Capita Business Services Ltd	Recruitment Services	2019-03-02 00:00:00	5802027.33
Capita Business Services Ltd	Recruitment Services	2019-03-31 00:00:00	6075957.48
Capita Business Services Ltd	Recruitment Services	2019-03-05 00:00:00	35941.5
Capita Business Services Ltd	Recruitment Services	2019-03-06 00:00:00	27432.9
Capita Business Services Ltd	Recruitment Services	2019-03-12 00:00:00	41124
Capita Business Services Ltd	Recruitment Services	2019-03-12 00:00:00	26982.18
Capita Business Services Ltd	Recruitment Services	2019-03-20 00:00:00	25328.1
Capita Employee Benefits Ltd	HR and Training	2019-03-02 00:00:00	33126.89
Capita Employee Benefits Ltd	HR and Training	2019-03-02 00:00:00	33264.33
Capita Employee Benefits Ltd	HR and Training	2019-03-31 00:00:00	33430.33
Capita Property & Infrastructure Ltd	Professional Services Direct	2019-03-02 00:00:00	43835.47
Capita Property & Infrastructure Ltd	Professional Services Direct	2019-03-31 00:00:00	43835.47
Capita Travel & Events Ltd	Supplies and Services	2019-03-31 00:00:00	1037625.17
Capita Travel & Events Ltd	Supplies and Services	2019-03-02 00:00:00	848532.95
Capita Travel & Events Ltd	Supplies and Services	2019-03-02 00:00:00	1171524.79
Capita Travel & Events Ltd	Supplies and Services	2019-03-02 00:00:00	1171524.79
Capita Travel & Events Ltd	Supplies and Services	2019-03-31 00:00:00	1214903.38
Capita Travel & Events Ltd	Supplies and Services	2019-03-02 00:00:00	2111643.04
Capita Travel & Events Ltd	Supplies and Services	2019-03-31 00:00:00	2077753.37
Carillion Construction Ltd	Track	2019-03-22 00:00:00	279863.26
Carillion Construction Ltd	Track	2019-03-26 00:00:00	174315.14
Carillion Construction Ltd	General Civils	2019-03-22 00:00:00	219000
Carillion Construction Ltd	General Civils	2019-03-12 00:00:00	68182
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-15 00:00:00	1885357.86
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-15 00:00:00	1066251.42
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-14 00:00:00	1624457.54
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-14 00:00:00	4041685.72
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-02 00:00:00	78173.07
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-31 00:00:00	96210.62
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-19 00:00:00	1884105.31
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-27 00:00:00	42174.15
Carillion Powerlines Ltd (in Liquidation)	Electrification and Fixed Plant	2019-03-19 00:00:00	1311528.1
Carter Jonas	Regulatory Charges	2019-03-02 00:00:00	51947
Carter Jonas	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	100426.36
Carter Jonas	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	58750
Carter Jonas	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	58750
Carter Jonas	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	25645.46
Casewise Consulting Ltd	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	36450
Castle Water Ltd	Utilities	2019-03-02 00:00:00	682721.37
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	64400
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	44694
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	28408
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	26320
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	30000
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	50000
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-02 00:00:00	30000
Cello Signal Ltd t/a The Leith Agency	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	182269
Cembre Ltd	Railway Spares	2019-03-02 00:00:00	25170
Central Alliance Pre Construction Services Ltd	Professional Services Direct	2019-03-02 00:00:00	49294.41
Central Alliance Pre Construction Services Ltd	Professional Services Direct	2019-03-31 00:00:00	81891.13
Centregreat Rail Ltd	Buildings	2019-03-06 00:00:00	44192.91
Centregreat Rail Ltd	General Civils	2019-03-06 00:00:00	49986.1
Centregreat Rail Ltd	General Civils	2019-03-08 00:00:00	147710.35
Centregreat Rail Ltd	General Civils	2019-03-13 00:00:00	33164.86
Centregreat Rail Ltd	Buildings	2019-03-06 00:00:00	43423.6
Centregreat Rail Ltd	Buildings	2019-03-31 00:00:00	88788.32
Centregreat Rail Ltd	General Civils	2019-03-18 00:00:00	127788.01
Centregreat Rail Ltd	General Civils	2019-03-22 00:00:00	65847.74
Centregreat Rail Ltd	General Civils	2019-03-22 00:00:00	113459.91
Centregreat Rail Ltd	General Civils	2019-03-25 00:00:00	103247.49
Centurion Site Services Ltd	Infrastructure Support Services	2019-03-22 00:00:00	29687.65
CenturyLink Communications UK Ltd	Telecoms	2019-03-31 00:00:00	147153.05
CenturyLink Communications UK Ltd	Telecoms	2019-03-02 00:00:00	25307.57
CenturyLink Communications UK Ltd	Telecoms	2019-03-31 00:00:00	25123.63
Checkmate Fire Solutions Ltd	Facilities - Hard Services	2019-03-31 00:00:00	32445.03
Churchill Contract Services Ltd	Facilities - Soft Services	2019-03-14 00:00:00	86100.51
Churchill Contract Services Ltd	Facilities - Soft Services	2019-03-14 00:00:00	49282.53
Civica UK Ltd	Facilities - Soft Services	2019-03-02 00:00:00	80769.23
Civica UK Ltd	Facilities - Soft Services	2019-03-31 00:00:00	81769.23
Civica UK Ltd	Facilities - Soft Services	2019-03-31 00:00:00	80769.23
Claritas Solutions Ltd	Information Technology	2019-03-31 00:00:00	80680.72
Clarke Chapman Group Ltd	Rail Fleet	2019-03-02 00:00:00	91791.64
Clarke Chapman Group Ltd	Rail Fleet	2019-03-02 00:00:00	119315.65
Clarke Chapman Group Ltd	Rail Fleet	2019-03-31 00:00:00	102418.63
Clarke Chapman Group Ltd	Rail Fleet	2019-03-02 00:00:00	60000
Clarke Chapman Group Ltd	Rail Fleet	2019-03-02 00:00:00	261525.9
Clarke Chapman Group Ltd	Rail Fleet	2019-03-02 00:00:00	86966.62
Clarke Chapman Group Ltd	Rail Fleet	2019-03-02 00:00:00	270822.78
Clarke Chapman Group Ltd	Rail Fleet	2019-03-02 00:00:00	133098.33
Clausthal University of Technology t/a Institute for Geotechnical Engineering & Mine Surveying	Professional Services Direct	2019-03-31 00:00:00	37500
Cleshar Contract Services Ltd	Track	2019-03-31 00:00:00	141760.91
Cleshar Contract Services Ltd	Electrification and Fixed Plant	2019-03-02 00:00:00	57812.43
Cleveland Cable Company Ltd	Electrification and Fixed Plant	2019-03-02 00:00:00	32020
Cleveland Cable Company Ltd	Signalling	2019-03-02 00:00:00	36850
Cleveland Cable Company Ltd	Signalling	2019-03-31 00:00:00	47850
Cleveland Cable Company Ltd	Signalling	2019-03-02 00:00:00	47380
ClickSoftware Europe Ltd	Information Technology	2019-03-02 00:00:00	58237.5
Clifford Chance LLP	Land & Property Acquisitions (incl. Business Consultancy)	2019-03-31 00:00:00	526517.62
Codra Software Ltd	Professional Services Direct	2019-03-31 00:00:00	31176
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	151807.5
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	33012
Cognizant Worldwide Ltd	Information Technology	2019-03-02 00:00:00	30969.5
Cognizant Worldwide Ltd	Information Technology	2019-03-02 00:00:00	25583.5
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	29623
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	26930
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	86800
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	74425
Cognizant Worldwide Ltd	Information Technology	2019-03-02 00:00:00	25794.5
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	139532
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	72692
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	39996.21
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	39996.22
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	39996.22
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	34053
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	34053
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	40313
Cognizant Worldwide Ltd	Information Technology	2019-03-02 00:00:00	25571.76
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	38159.5
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	50733.5
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	99539.2
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	143790
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	30536
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	140079
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	144070.5
Cognizant Worldwide Ltd	Information Technology	2019-03-02 00:00:00	30536
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	27760
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	49634
Cognizant Worldwide Ltd	Information Technology	2019-03-31 00:00:00	71942
Cognizant Worldwide Ltd	Information Technology	2019-03-02 00:00:00	57730
Cognizant Worldwide Ltd	Information Technology	2019-03-02 00:00:00	27269
Colas Rail Ltd	Track	2019-03-18 00:00:00	501286.97
Colas Rail Ltd	Track	2019-03-18 00:00:00	1142702.37
Colas Rail Ltd	Track	2019-03-13 00:00:00	60131.69
Colas Rail Ltd	Track	2019-03-25 00:00:00	119146.9
Colas Rail Ltd	Track	2019-03-21 00:00:00	185711.16
Colas Rail Ltd	Track	2019-03-18 00:00:00	149029.24
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	1070185.53
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	1070185.53
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	278939.64
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	916308.4
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	376444.26
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	165212.06
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	62192.31
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	79641.73
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	62192.31
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	152400.56
Colas Rail Ltd	Track	2019-03-25 00:00:00	130798.59
Colas Rail Ltd	Track	2019-03-25 00:00:00	546161.92
Colas Rail Ltd	Track	2019-03-25 00:00:00	317403
Colas Rail Ltd	Track	2019-03-27 00:00:00	1202075
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	29994.5
Colas Rail Ltd	Track	2019-03-25 00:00:00	104541
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	340429.22
Colas Rail Ltd	Track	2019-03-25 00:00:00	39230.77
Colas Rail Ltd	Track	2019-03-25 00:00:00	200000
Colas Rail Ltd	Track	2019-03-25 00:00:00	146418.58
Colas Rail Ltd	Track	2019-03-26 00:00:00	192922.17
Colas Rail Ltd	Track	2019-03-25 00:00:00	85917.12
Colas Rail Ltd	Track	2019-03-25 00:00:00	515810.53
Colas Rail Ltd	Track	2019-03-25 00:00:00	487523.77
Colas Rail Ltd	Track	2019-03-08 00:00:00	386991.76
Colas Rail Ltd	Rail Fleet	2019-03-02 00:00:00	491924.49
Colas Rail Ltd	Rail Fleet	2019-03-31 00:00:00	459201.12
Colas Rail Ltd	Rail Fleet	2019-03-31 00:00:00	559615.38
Colas Rail Ltd	Rail Fleet	2019-03-31 00:00:00	477506.51
Colas Rail Ltd	Logistics	2019-03-02 00:00:00	413218.08
Colas Rail Ltd	Logistics	2019-03-02 00:00:00	413218.08
Colas Rail Ltd	Logistics	2019-03-02 00:00:00	413218.08
Colas Rail Ltd	Logistics	2019-03-02 00:00:00	541895.61
Colas Rail Ltd	Logistics	2019-03-31 00:00:00	809482.31
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	1516436.02
Colas Rail Ltd	On Track Machines	2019-03-02 00:00:00	606191.83
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	1516436.02
Colas Rail Ltd	On Track Machines	2019-03-31 00:00:00	865954.37
Colas Rail Ltd	Track	2019-03-25 00:00:00	371730
Colas Rail Ltd	Track	2019-03-25 00:00:00	134018.57
Colas Rail Ltd	Track	2019-03-25 00:00:00	776650
Colas Rail Ltd	Track	2019-03-25 00:00:00	132834
Colas Rail Ltd	Utilities	2019-03-31 00:00:00	155796.39
Colas Rail Ltd	Utilities	2019-03-02 00:00:00	47010
Colas Rail Ltd	Track	2019-03-26 00:00:00	136272.18
Colas Rail Ltd	Track	2019-03-18 00:00:00	189887.18
Colas Rail Ltd	Track	2019-03-18 00:00:00	322630.91
Colas Rail Ltd	Track	2019-03-18 00:00:00	96831.05
Colas Rail Ltd	Track	2019-03-18 00:00:00	483772.99
Colas Rail Ltd	Track	2019-03-05 00:00:00	208826.59
Colas Rail Ltd	Track	2019-03-25 00:00:00	222229.8
